Order Item Id,Order Type,Daraz Id,Seller SKU,Daraz SKU,Created at,Updated at,Order Number,Invoice Required,Customer Name,Shipping City,Shipping Postcode,Shipping Country,Billing City,Billing Country,Payment Method,Paid Price,Shipping Fee,Wallet Credits,Item Name,Variation,Shipping Provider,Shipment Type Name,Shipping Provider Type,Premium,Status,Cancel / Return Initiator,Reason,Reason Detail,Editor,Bundle ID,Bundle Discount,Refund Amount
175641735469035,Normal,175641735469035,T127781-Yellow,434372966_PK-2141547355,2023-12-14 9:30:13,2023-12-18 19:35:55,175641735369035,No,Customer 63,Karachi - Gulshan-e-Iqbal,,Pakistan,Karachi - Gulshan-e-Iqbal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174805697212771,Normal,174805697212771,T127781-Brown,434372966_PK-2141547356,2023-12-14 7:15:16,2023-12-17 6:56:46,174805697112771,No,Customer 64,Gujranwala - City Area,,Pakistan,Gujranwala - City Area,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,,Dropshipping,standard,No,Canceled,cancellation-customer,Change/combine order,,,,,
174803634850246,Normal,174803634850246,T367199-Pink,434372966_PK-2141547361,2023-12-14 1:47:21,2023-12-17 13:28:44,174803634750246,No,Customer 65,Hafizabad,,Pakistan,Hafizabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175623514840504,Normal,175623514840504,T367199-Pink,434372966_PK-2141547361,2023-12-14 0:38:38,2023-12-21 23:40:58,175623514640504,No,Customer 66,Sujawal,,Pakistan,Sujawal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-LCS,Dropshipping,standard,No,Delivered,,,,,,,
175623103584550,Normal,175623103584550,T127781-Yellow,434372966_PK-2141547355,2023-12-14 0:23:43,2023-12-19 18:36:38,175623103484550,No,Customer 67,Karachi - North Nazimabad,,Pakistan,Karachi - North Nazimabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175623103684550,Normal,175623103684550,T367199-Pink,434372966_PK-2141547361,2023-12-14 0:23:43,2023-12-19 18:36:38,175623103484550,No,Customer 67,Karachi - North Nazimabad,,Pakistan,Karachi - North Nazimabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175613914014483,Normal,175613914014483,T127781-Yellow,434372966_PK-2141547355,2023-12-13 23:37:35,2023-12-18 19:10:37,175613913914483,No,Customer 68,Shorkot,,Pakistan,Shorkot,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174791251750983,Normal,174791251750983,T127781-Aqua,434372966_PK-2141547360,2023-12-13 23:13:36,2023-12-14 19:20:14,174791251650983,No,Customer 69,Karachi - Landhi,,Pakistan,Karachi - Landhi,Pakistan,COD,549,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,,Dropshipping,standard,No,Canceled,cancellation-customer,Duplicate order,,,,,
174791251850983,Normal,174791251850983,T127781-Aqua,434372966_PK-2141547360,2023-12-13 23:13:36,2023-12-14 19:20:14,174791251650983,No,Customer 69,Karachi - Landhi,,Pakistan,Karachi - Landhi,Pakistan,COD,549,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,,Dropshipping,standard,No,Canceled,cancellation-customer,Duplicate order,,,,,
174792418214483,Normal,174792418214483,T127781-Yellow,434372966_PK-2141547355,2023-12-13 23:03:09,2023-12-18 19:48:57,174792418114483,No,Customer 68,Shorkot,,Pakistan,Shorkot,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
174788253614483,Normal,174788253614483,T127781-Yellow,434372966_PK-2141547355,2023-12-13 22:58:29,2023-12-13 23:00:51,174788253514483,No,Customer 68,Shorkot,,Pakistan,Shorkot,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,,Dropshipping,standard,No,Canceled,cancellation-customer,Change payment method,,,,,
175606546427326,Normal,175606546427326,T127781-Black,434372966_PK-2141547354,2023-12-13 22:57:58,2023-12-13 23:04:24,175606546327326,No,Customer 41,Karachi - Scheme 33,,Pakistan,Karachi - Scheme 33,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,,Dropshipping,standard,No,Canceled,cancellation-customer,Delivery time is too long,,,,,
174790012444293,Normal,174790012444293,T127781-Coffee,434372966_PK-2141547357,2023-12-13 22:42:34,2023-12-14 0:22:20,174790012344293,No,Customer 70,Karachi - Malir,,Pakistan,Karachi - Malir,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of mind,,,,,
175593168848435,Normal,175593168848435,T127781-Yellow,434372966_PK-2141547355,2023-12-13 21:45:08,2023-12-20 20:13:52,175593168748435,No,Customer 71,Hyderabad - Latifabad,,Pakistan,Hyderabad - Latifabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174775887776145,Normal,174775887776145,T367199-Pink,434372966_PK-2141547361,2023-12-13 21:43:29,2023-12-19 19:47:45,174775887676145,No,Customer 72,Mandi Bhauddin,,Pakistan,Mandi Bhauddin,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174769260094999,Normal,174769260094999,T127781-Mehroon,434372966_PK-2141547359,2023-12-13 20:51:21,2023-12-19 21:52:00,174769259994999,No,Customer 73,Rawalpindi - Kuri Road,,Pakistan,Rawalpindi - Kuri Road,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-RIDER-API,Dropshipping,standard,No,Delivered,,,,,,,
174770209309204,Normal,174770209309204,T127781-Mehroon,434372966_PK-2141547359,2023-12-13 20:16:10,2023-12-16 18:16:18,174770209209204,No,Customer 74,Lahore - Badami Bagh,,Pakistan,Lahore - Badami Bagh,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174763280716045,Normal,174763280716045,T127781-Coffee,434372966_PK-2141547357,2023-12-13 20:10:49,2023-12-20 14:18:13,174763280516045,No,Customer 75,Hyderabad - Latifabad,,Pakistan,Hyderabad - Latifabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175570757460605,Normal,175570757460605,T127781-Yellow,434372966_PK-2141547355,2023-12-13 18:41:26,2023-12-19 11:07:31,175570757360605,No,Customer 76,Swabi,,Pakistan,Swabi,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175561789649126,Normal,175561789649126,T127781-Yellow,434372966_PK-2141547355,2023-12-13 17:59:32,2023-12-19 13:05:47,175561789549126,No,Customer 77,Bat Khela,,Pakistan,Bat Khela,Pakistan,WALLET_EASYPAISA_PK,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175561789749126,Normal,175561789749126,T367199-Pink,434372966_PK-2141547361,2023-12-13 17:59:32,2023-12-19 13:05:47,175561789549126,No,Customer 77,Bat Khela,,Pakistan,Bat Khela,Pakistan,WALLET_EASYPAISA_PK,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174745064812579,Normal,174745064812579,T127781-Yellow,434372966_PK-2141547355,2023-12-13 17:56:42,2023-12-18 23:45:51,174745064712579,No,Customer 78,Multan - Bahawalpur Road,,Pakistan,Multan - Bahawalpur Road,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-MNP-API,Dropshipping,standard,No,Delivered,,,,,,,
174746809576114,Normal,174746809576114,T367199-Pink,434372966_PK-2141547361,2023-12-13 17:24:26,2023-12-20 19:54:39,174746809476114,No,Customer 79,Karachi - Korangi,,Pakistan,Karachi - Korangi,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174734696138735,Normal,174734696138735,T127781-Yellow,434372966_PK-2141547355,2023-12-13 17:04:55,2023-12-13 22:25:01,174734696038735,No,Customer 80,Mirpur Khas,,Pakistan,Mirpur Khas,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of mind,,,,,
174739427192307,Normal,174739427192307,T127781-Mehroon,434372966_PK-2141547359,2023-12-13 16:43:13,2023-12-17 18:24:40,174739427092307,No,Customer 81,Mianwali,,Pakistan,Mianwali,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174730262291714,Normal,174730262291714,T127781-Yellow,434372966_PK-2141547355,2023-12-13 15:57:42,2023-12-13 17:12:16,174730262191714,No,Customer 82,Mansehra,,Pakistan,Mansehra,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,,Dropshipping,standard,No,Canceled,cancellation-customer,Change/combine order,,,,,
175548197551323,Normal,175548197551323,T127781-Coffee,434372966_PK-2141547357,2023-12-13 15:46:14,2023-12-19 21:30:44,175548197451323,No,Customer 83,Karachi - Liaquatabad,,Pakistan,Karachi - Liaquatabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174727855872391,Normal,174727855872391,T127781-Yellow,434372966_PK-2141547355,2023-12-13 15:29:58,2023-12-13 15:31:10,174727855772391,No,Customer 84,Mardan,,Pakistan,Mardan,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of mind,,,,,
174722487416139,Normal,174722487416139,T127781-Mehroon,434372966_PK-2141547359,2023-12-13 15:28:59,2023-12-15 14:42:46,174722487316139,No,Customer 85,Mirpur A.K.,,Pakistan,Mirpur A.K.,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175551935760602,Normal,175551935760602,T367199-Pink,434372966_PK-2141547361,2023-12-13 15:21:22,2023-12-16 15:35:13,175551935660602,No,Customer 86,Pir Mahal,,Pakistan,Pir Mahal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
174729623348219,Normal,174729623348219,T127781-Black,434372966_PK-2141547354,2023-12-13 15:17:45,2023-12-16 14:27:43,174729623248219,No,Customer 87,Kashmore,,Pakistan,Kashmore,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-LCS,Dropshipping,standard,No,Shipped,,,,,,,
174726829096519,Normal,174726829096519,T127781-Yellow,434372966_PK-2141547355,2023-12-13 15:02:34,2023-12-19 23:48:19,174726828996519,No,Customer 88,Karachi - Malir,,Pakistan,Karachi - Malir,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-MNP-API,Dropshipping,standard,No,Delivered,,,,,,,
174726033105160,Normal,174726033105160,T367199-Blue,434372966_PK-2141547358,2023-12-13 14:55:26,2023-12-22 8:06:14,174726033005160,No,Customer 89,Jalalpur Pirwala,,Pakistan,Jalalpur Pirwala,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Blue,PK-LCS,Dropshipping,standard,No,Shipped,,,,,,,
175535765928801,Normal,175535765928801,T127781-Yellow,434372966_PK-2141547355,2023-12-13 13:51:05,2023-12-19 16:08:25,175535765828801,No,Customer 90,Multan - Inner City,,Pakistan,Multan,Pakistan,WALLET_EASYPAISA_PK,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175525122535207,Normal,175525122535207,T127781-Coffee,434372966_PK-2141547357,2023-12-13 11:40:08,2023-12-20 19:53:59,175525122435207,No,Customer 91,Karachi - Nazimabad,,Pakistan,Karachi - Nazimabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174703050189802,Normal,174703050189802,T367199-Pink,434372966_PK-2141547361,2023-12-13 11:35:48,2023-12-19 23:41:54,174703050089802,No,Customer 92,Karachi - Landhi,,Pakistan,Karachi - Landhi,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-MNP-API,Dropshipping,standard,No,Delivered,,,,,,,
174703050289802,Normal,174703050289802,T367199-Pink,434372966_PK-2141547361,2023-12-13 11:35:48,2023-12-19 23:41:54,174703050089802,No,Customer 92,Karachi - Landhi,,Pakistan,Karachi - Landhi,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-MNP-API,Dropshipping,standard,No,Delivered,,,,,,,
174704821596214,Normal,174704821596214,T367199-Blue,434372966_PK-2141547358,2023-12-13 11:23:24,2023-12-16 19:31:11,174704821496214,No,Customer 93,Gailywal,,Pakistan,Gailywal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,رنگ:نیلا,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
174701853372398,Normal,174701853372398,T127781-Coffee,434372966_PK-2141547357,2023-12-13 11:22:23,2023-12-18 17:44:52,174701853272398,No,Customer 94,Raiwind,,Pakistan,Raiwind,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175503728896232,Normal,175503728896232,T127781-Mehroon,434372966_PK-2141547359,2023-12-13 6:08:57,2023-12-13 17:06:38,175503728796232,No,Customer 95,Rahim Yar Khan,,Pakistan,Rahim Yar Khan,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of Delivery Address,,,,,
174644248003570,Normal,174644248003570,T367199-Pink,434372966_PK-2141547361,2023-12-12 22:02:25,2023-12-18 14:26:37,174644247903570,No,Customer 96,Rahim Yar Khan,,Pakistan,Rahim Yar Khan,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174633018598158,Normal,174633018598158,T367199-Pink,434372966_PK-2141547361,2023-12-12 20:35:01,2023-12-18 14:52:49,174633018498158,No,Customer 97,Islamabad - Tarlai Kalan,,Pakistan,Islamabad - Tarlai Kalan,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175432708994563,Normal,175432708994563,T367199-Pink,434372966_PK-2141547361,2023-12-12 18:59:40,2023-12-17 12:42:55,175432708894563,No,Customer 38,Islamabad - Ali Pur,,Pakistan,Islamabad - Ali Pur,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
175425387720892,Normal,175425387720892,T367199-Pink,434372966_PK-2141547361,2023-12-12 18:54:05,2023-12-19 17:14:39,175425387620892,No,Customer 98,Karachi - Malir,,Pakistan,Karachi - Malir,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174598032072398,Normal,174598032072398,T127781-Aqua,434372966_PK-2141547360,2023-12-12 16:50:13,2023-12-14 15:44:48,174598031972398,No,Customer 94,Raiwind,,Pakistan,Raiwind,Pakistan,COD,549,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,,Dropshipping,standard,No,Canceled,cancellation-customer,Delivery time is too long,,,,,
174566814148363,Normal,174566814148363,T127781-Yellow,434372966_PK-2141547355,2023-12-12 12:42:35,2023-12-17 16:51:33,174566814048363,No,Customer 99,Islamabad - G - 11,,Pakistan,Islamabad - G - 11,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174549068300854,Normal,174549068300854,T367199-Pink,434372966_PK-2141547361,2023-12-12 10:49:54,2023-12-22 16:01:41,174549068200854,No,Customer 100,Multan - Bahawalpur Road,,Pakistan,Multan - Bahawalpur Road,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-MNP-API,Dropshipping,standard,No,Shipped,,,,,,,
174534275860983,Normal,174534275860983,T127781-Mehroon,434372966_PK-2141547359,2023-12-12 8:45:47,2023-12-14 14:45:22,174534275760983,No,Customer 49,Rawalpindi - Humak,,Pakistan,Rawalpindi - Humak,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
174530647604151,Normal,174530647604151,T367199-Pink,434372966_PK-2141547361,2023-12-12 6:52:58,2023-12-18 21:06:48,174530647504151,No,Customer 101,Mirpur A.K.,,Pakistan,Mirpur A.K.,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175271319374964,Normal,175271319374964,T127781-Brown,434372966_PK-2083082316,2023-12-11 13:42:57,2023-12-14 21:02:11,175271319274964,No,Customer 102,Karachi - Shadman Town,,Pakistan,Karachi - Shadman Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174452060214617,Normal,174452060214617,T127781-Brown,434372966_PK-2083082316,2023-12-11 13:31:49,2023-12-13 13:33:33,174452060114617,No,Customer 103,Faisalabad - Satayana Road,,Pakistan,Faisalabad - Satayana Road,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174441496213640,Normal,174441496213640,T367199-Blue,434372966_PK-2132150288,2023-12-11 11:14:24,2023-12-11 11:27:07,174441496113640,No,Customer 104,Vehari,,Pakistan,Vehari,Pakistan,JC_EXPRESS,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Blue,,Dropshipping,standard,No,Canceled,cancellation-customer,Change/combine order,,,,,
175258164560111,Normal,175258164560111,T130407-Brown Free D,434406180_PK-2083079644,2023-12-11 10:25:43,2023-12-12 15:40:23,175258164460111,No,Customer 105,Gujrat,,Pakistan,Gujrat,Pakistan,COD,749,0,,GT cross body bags for girls Long Strap shoulder bags for girls and Women Casual ladies bags - PU Leather,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175258729336042,Normal,175258729336042,T127781-Brown,434372966_PK-2083082316,2023-12-11 9:22:22,2023-12-14 0:27:38,175258729236042,No,Customer 106,Sialkot - Villages,,Pakistan,Sialkot - Villages,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
174437078264443,Normal,174437078264443,T127781-Brown,434372966_PK-2083082316,2023-12-11 8:55:43,2023-12-19 21:25:22,174437078064443,No,Customer 107,Multan - Mumtazabad,,Pakistan,Multan - Mumtazabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
175258325259295,Normal,175258325259295,T127781-Brown,434372966_PK-2083082316,2023-12-11 8:47:06,2023-12-11 8:49:15,175258325159295,No,Customer 108,Sukkur,,Pakistan,Sukkur,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of mind,,,,,
175248755721915,Normal,175248755721915,T367199-Blue,434372966_PK-2132150288,2023-12-11 1:09:49,2023-12-14 15:58:34,175248755621915,No,Customer 109,Karachi - Gulshan-e-Iqbal,,Pakistan,Dadu,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Blue,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174431439713537,Normal,174431439713537,T367199-Blue,434372966_PK-2132150288,2023-12-11 0:40:45,2023-12-14 17:59:31,174431439613537,No,Customer 110,Karachi - Gulistan-e-Johar,,Pakistan,Karachi - Gulistan-e-Johar,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Blue,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174430821748139,Normal,174430821748139,T127781-Yellow,434372966_PK-2083082317,2023-12-11 0:14:59,2023-12-20 9:38:36,174430821648139,No,Customer 111,Multan - New Multan,,Pakistan,Multan - New Multan,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
175245944948139,Normal,175245944948139,T127781-Yellow,434372966_PK-2083082317,2023-12-10 23:47:53,2023-12-20 9:38:39,175245944848139,No,Customer 111,Multan - New Multan,,Pakistan,Multan - New Multan,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
175241143064431,Normal,175241143064431,T127781-Brown,434372966_PK-2083082316,2023-12-10 22:21:55,2023-12-13 14:33:46,175241142964431,No,Customer 112,Gujranwala - Satellite Town,,Pakistan,Gujranwala - Satellite Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175231550184356,Normal,175231550184356,T127781-Black,434372966_PK-2083082315,2023-12-10 20:27:13,2023-12-15 20:09:53,175231549784356,No,Customer 114,Islamabad - Chak Shahzad,,Pakistan,Islamabad - Chak Shahzad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174408274716449,Normal,174408274716449,T127781-Yellow,434372966_PK-2083082317,2023-12-10 19:54:55,2023-12-13 17:23:51,174408274616449,No,Customer 115,Faisalabad Chak - Jhumra,,Pakistan,Faisalabad Chak - Jhumra,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-RIDER-API,Dropshipping,standard,No,Delivered,,,,,,,
175225160576620,Normal,175225160576620,T127781-Black,434372966_PK-2083082315,2023-12-10 19:31:15,2023-12-13 17:28:03,175225160476620,No,Customer 116,Mansehra,,Pakistan,Mansehra,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175230101304377,Normal,175230101304377,T127781-Brown,434372966_PK-2083082316,2023-12-10 19:20:31,2023-12-13 16:53:16,175230101204377,No,Customer 117,Rawalpindi - Lalkurti,,Pakistan,Rawalpindi - Adyala,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174405671764324,Normal,174405671764324,T127781-Mehroon,434372966_PK-2083082318,2023-12-10 19:10:14,2023-12-19 22:08:23,174405671664324,No,Customer 118,Gilgit,,Pakistan,Gilgit,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-TCS,Dropshipping,standard,No,Shipped,,,,,,,
175227902064324,Normal,175227902064324,T127781-Coffee,434372966_PK-2083082319,2023-12-10 19:08:12,2023-12-19 22:07:16,175227901964324,No,Customer 118,Gilgit,,Pakistan,Gilgit,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-TCS,Dropshipping,standard,No,Shipped,,,,,,,
175227902164324,Normal,175227902164324,T127781-Coffee,434372966_PK-2083082319,2023-12-10 19:08:12,2023-12-19 22:07:16,175227901964324,No,Customer 118,Gilgit,,Pakistan,Gilgit,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-TCS,Dropshipping,standard,No,Shipped,,,,,,,
174407630864324,Normal,174407630864324,T127781-Black,434372966_PK-2083082315,2023-12-10 19:00:05,2023-12-19 22:06:31,174407630764324,No,Customer 118,Gilgit,,Pakistan,Gilgit,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-TCS,Dropshipping,standard,No,Shipped,,,,,,,
